0,1,2
9606.ENSP00000480332,S-palmitoyl-L-cysteine,ProteinDrug
9606.ENSP00000217244,"4-(2-(1H-IMIDAZOL-4-YL)ETHYLAMINO)-2-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",ProteinDrug
9606.ENSP00000360609,"(5Z)-13-CHLORO-14,16-DIHYDROXY-3,4,7,8,9,10-HEXAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,11(12H)-DIONE",ProteinDrug
9606.ENSP00000358301,4-{[(2S)-3-(tert-butylamino)-2-hydroxypropyl]oxy}-3H-indole-2-carbonitrile,ProteinDrug
9606.ENSP00000355759,"N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE",ProteinDrug
9606.ENSP00000307940,"N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE",ProteinDrug
9606.ENSP00000381740,"N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE",ProteinDrug
9606.ENSP00000229795,"N-cyclopropyl-3-{[1-(2,4-difluorophenyl)-7-methyl-6-oxo-6,7-dihydro-1H-pyrazolo[3,4-b]pyridin-4-yl]amino}-4-methylbenzamide",ProteinDrug
9606.ENSP00000361423,"5-[3-(2-METHOXYPHENYL)-1H-PYRROLO[2,3-B]PYRIDIN-5-YL]-N,N-DIMETHYLPYRIDINE-3-CARBOXAMIDE",ProteinDrug
9606.ENSP00000229795,N-cyclopropyl-4-methyl-3-{2-[(2-morpholin-4-ylethyl)amino]quinazolin-6-yl}benzamide,ProteinDrug
9606.ENSP00000229795,"6-[4-(2-fluorophenyl)-1,3-oxazol-5-yl]-N-(1-methylethyl)-1,3-benzothiazol-2-amine",ProteinDrug
9606.ENSP00000217244,"2-(CYCLOHEXYLMETHYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",ProteinDrug
9606.ENSP00000217244,"2-(4-CHLOROBENZYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",ProteinDrug
9606.ENSP00000481380,"1-methyl-8-(phenylamino)-4,5-dihydro-1H-pyrazolo[4,3-h]quinazoline-3-carboxylic acid",ProteinDrug
9606.ENSP00000266970,"1-methyl-8-(phenylamino)-4,5-dihydro-1H-pyrazolo[4,3-h]quinazoline-3-carboxylic acid",ProteinDrug
9606.ENSP00000005178,"4-[4-(4-methoxyphenyl)-5-methyl-1H-pyrazol-3-yl]benzene-1,3-diol",ProteinDrug
9606.ENSP00000303211,Diethylene glycol diethyl ether,ProteinDrug
9606.ENSP00000449381,"2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",ProteinDrug
9606.ENSP00000356070,"2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",ProteinDrug
9606.ENSP00000396467,"2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",ProteinDrug
9606.ENSP00000217244,"2-(4-ETHYLPIPERAZIN-1-YL)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",ProteinDrug
9606.ENSP00000364898,"2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide",ProteinDrug
9606.ENSP00000217244,"N-(3-(8-CYANO-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZIN-2-YLAMINO)PHENYL)ACETAMIDE",ProteinDrug
9606.ENSP00000269305,1-(9-ethyl-9H-carbazol-3-yl)-N-methylmethanamine,ProteinDrug
9606.ENSP00000402084,"8-bromo-4-(2-chlorophenyl)-N-(2-hydroxyethyl)-6-methyl-1,3-dioxo-1,2,3,6-tetrahydropyrrolo[3,4-e]indole-7-carboxamide",ProteinDrug
9606.ENSP00000011292,"OCTANE-1,3,5,7-TETRACARBOXYLIC ACID",ProteinDrug
9606.ENSP00000324648,1-(biphenyl-4-ylmethyl)-1H-imidazole,ProteinDrug
9606.ENSP00000381607,S-(4-BROMOBENZYL)CYSTEINE,ProteinDrug
9606.ENSP00000360683,p-Benzoyl-L-phenylalanine,ProteinDrug
9606.ENSP00000362576,p-Benzoyl-L-phenylalanine,ProteinDrug
9606.ENSP00000278282,"4,4'-BIS([H]METHYLSULFONYL)-2,2',5,5'-TETRACHLOROBIPHENYL",ProteinDrug
9606.ENSP00000354294,Phenylalanylmethylchloride,ProteinDrug
9606.ENSP00000347507,"4-[4-(2,5-DIOXO-PYRROLIDIN-1-YL)-PHENYLAMINO]-4-HYDROXY-BUTYRIC ACID",ProteinDrug
9606.ENSP00000353731,Gosogliptin,ProteinDrug
9606.ENSP00000355847,"4,5-bis(4-methoxyphenyl)-2-thiophen-2-yl-1H-imidazole",ProteinDrug
9606.ENSP00000355847,2-({4-[4-(pyridin-4-ylmethyl)-1H-pyrazol-3-yl]phenoxy}methyl)quinoline,ProteinDrug
9606.ENSP00000243167,4-(quinolin-3-ylmethyl)piperidine-1-carboxylic acid,ProteinDrug
9606.ENSP00000355847,2-{[4-(4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy]methyl}quinoline,ProteinDrug
9606.ENSP00000355847,Mardepodect,ProteinDrug
9606.ENSP00000260302,"5-(2-ETHOXYETHYL)-5-[4-(4-FLUOROPHENOXY)PHENOXY]PYRIMIDINE-2,4,6(1H,3H,5H)-TRIONE",ProteinDrug
9606.ENSP00000355847,"6,7-DIMETHOXY-4-[(3R)-3-(2-NAPHTHYLOXY)PYRROLIDIN-1-YL]QUINAZOLINE",ProteinDrug
9606.ENSP00000355847,PQ-10,ProteinDrug
9606.ENSP00000391090,"2-[5,6-BIS-(4-METHOXY-PHENYL)-FURO[2,3-D]PYRIMIDIN-4-YLAMINO]-ETHANOL",ProteinDrug
9606.ENSP00000391090,"2-[(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)AMINO]ETHANOL",ProteinDrug
9606.ENSP00000229795,2-(ETHOXYMETHYL)-4-(4-FLUOROPHENYL)-3-[2-(2-HYDROXYPHENOXY)PYRIMIDIN-4-YL]ISOXAZOL-5(2H)-ONE,ProteinDrug
9606.ENSP00000360683,6-(DIFLUORO-PHOSPHONO-METHYL)-NAPHTHALENE-2-CARBOXYLIC ACID,ProteinDrug
9606.ENSP00000405330,"2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",ProteinDrug
9606.ENSP00000399968,"2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",ProteinDrug
9606.ENSP00000381736,Piceatannol,ProteinDrug
9606.ENSP00000262030,Piceatannol,ProteinDrug
9606.ENSP00000349142,Piceatannol,ProteinDrug
9606.ENSP00000243167,4-(3-{[5-(trifluoromethyl)pyridin-2-yl]oxy}benzyl)piperidine-1-carboxylic acid,ProteinDrug
9606.ENSP00000287820,"2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID",ProteinDrug
9606.ENSP00000399968,"2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID",ProteinDrug
9606.ENSP00000419692,"2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID",ProteinDrug
9606.ENSP00000322788,METHYLAMINO-PHENYLALANYL-LEUCYL-HYDROXAMIC ACID,ProteinDrug
9606.ENSP00000396308,"[N-(2,4-DIAMINOPTERIDIN-6-YL)-METHYL]-DIBENZ[B,F]AZEPINE",ProteinDrug
9606.ENSP00000375881,METHYL-PHOSPHONIC ACID MONO-(4-NITRO-PHENYL) ESTER,ProteinDrug
9606.ENSP00000217961,"(9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE",ProteinDrug
9606.ENSP00000285379,"(9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE",ProteinDrug
9606.ENSP00000285379,"(4aS,4bR,10bS,12aS)-12a-methyl-1,3-dioxo-2-(pyridin-3-ylmethyl)-1,2,3,4,4a,4b,5,6,10b,11,12,12a-dodecahydronaphtho[2,1-f]isoquinolin-8-yl sulfamate",ProteinDrug
9606.ENSP00000308720,1-{[1-(2-AMINO-3-PHENYL-PROPIONYL)-PYRROLIDINE-2-CARBONYL]-AMINO}-2-(3-CYANO-PHENYL)-ETHANEBORONIC ACID,ProteinDrug
9606.ENSP00000308541,[PHENYLALANINYL-PROLINYL]-[2-(PYRIDIN-4-YLAMINO)-ETHYL]-AMINE,ProteinDrug
9606.ENSP00000229795,[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE,ProteinDrug
9606.ENSP00000229795,"[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL](3-{[(2R)-2,3-DIHYDROXYPROPYL]OXY}PHENYL)METHANONE",ProteinDrug
9606.ENSP00000364709,"THIENO[3,2-B]PYRIDINE-2-SULFONIC ACID [2-OXO-1-(1H-PYRROLO[2,3-C]PYRIDIN-2-YLMETHYL)-PYRROLIDIN-3-YL]-AMIDE",ProteinDrug
9606.ENSP00000353731,N-({(2S)-1-[(3R)-3-amino-4-(3-chlorophenyl)butanoyl]pyrrolidin-2-yl}methyl)-3-(methylsulfonyl)benzamide,ProteinDrug
9606.ENSP00000287820,"(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid",ProteinDrug
9606.ENSP00000335153,"8-BENZO[1,3]DIOXOL-,5-YLMETHYL-9-BUTYL-9H-",ProteinDrug
9606.ENSP00000298283,Puromycin,ProteinDrug
9606.ENSP00000375730,Puromycin,ProteinDrug
9606.ENSP00000420311,Puromycin,ProteinDrug
9606.ENSP00000309334,Puromycin,ProteinDrug
9606.ENSP00000225430,Puromycin,ProteinDrug
9606.ENSP00000389103,Puromycin,ProteinDrug
9606.ENSP00000260443,Puromycin,ProteinDrug
9606.ENSP00000428223,Puromycin,ProteinDrug
9606.ENSP00000262584,Puromycin,ProteinDrug
9606.ENSP00000274242,Puromycin,ProteinDrug
9606.ENSP00000346001,Puromycin,ProteinDrug
9606.ENSP00000496250,Puromycin,ProteinDrug
9606.ENSP00000356438,Parecoxib,ProteinDrug
9606.ENSP00000231751,Parecoxib,ProteinDrug
9606.ENSP00000266970,"6-BROMO-13-THIA-2,4,8,12,19-PENTAAZATRICYCLO[12.3.1.1~3,7~]NONADECA-1(18),3(19),4,6,14,16-HEXAENE 13,13-DIOXIDE",ProteinDrug
9606.ENSP00000335153,"4-{[(2R)-2-(2-methylphenyl)pyrrolidin-1-yl]carbonyl}benzene-1,3-diol",ProteinDrug
9606.ENSP00000335153,"2-(1H-pyrrol-1-ylcarbonyl)benzene-1,3,5-triol",ProteinDrug
9606.ENSP00000353731,"(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE",ProteinDrug
9606.ENSP00000396308,"(4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-ol",ProteinDrug
9606.ENSP00000285930,"2-(3-((4,5,7-trifluorobenzo[d]thiazol-2-yl)methyl)-1H-pyrrolo[2,3-b]pyridin-1-yl)acetic acid",ProteinDrug
9606.ENSP00000447297,N-1H-indazol-5-yl-2-(6-methylpyridin-2-yl)quinazolin-4-amine,ProteinDrug
9606.ENSP00000317159,2-Nonyl-4-quinolinol 1-oxide,ProteinDrug
9606.ENSP00000354554,2-Nonyl-4-quinolinol 1-oxide,ProteinDrug
9606.ENSP00000203407,2-Nonyl-4-quinolinol 1-oxide,ProteinDrug
9606.ENSP00000268379,2-Nonyl-4-quinolinol 1-oxide,ProteinDrug
9606.ENSP00000309565,2-Nonyl-4-quinolinol 1-oxide,ProteinDrug
9606.ENSP00000367939,2-Nonyl-4-quinolinol 1-oxide,ProteinDrug
9606.ENSP00000306397,2-Nonyl-4-quinolinol 1-oxide,ProteinDrug
9606.ENSP00000467262,2-Nonyl-4-quinolinol 1-oxide,ProteinDrug
9606.ENSP00000430494,2-Nonyl-4-quinolinol 1-oxide,ProteinDrug
9606.ENSP00000332887,2-Nonyl-4-quinolinol 1-oxide,ProteinDrug
9606.ENSP00000302898,N-(5-METHYL-1H-PYRAZOL-3-YL)-2-PHENYLQUINAZOLIN-4-AMINE,ProteinDrug
9606.ENSP00000324806,N-(5-METHYL-1H-PYRAZOL-3-YL)-2-PHENYLQUINAZOLIN-4-AMINE,ProteinDrug
9606.ENSP00000362680,N-(5-METHYL-1H-PYRAZOL-3-YL)-2-PHENYLQUINAZOLIN-4-AMINE,ProteinDrug
9606.ENSP00000478874,N-(5-METHYL-1H-PYRAZOL-3-YL)-2-PHENYLQUINAZOLIN-4-AMINE,ProteinDrug
9606.ENSP00000363822,"3-[(4-AMINO-1-TERT-BUTYL-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL)METHYL]PHENOL",ProteinDrug
9606.ENSP00000275493,N-(4-PHENYLAMINO-QUINAZOLIN-6-YL)-ACRYLAMIDE,ProteinDrug
9606.ENSP00000362680,N-(4-PHENYLAMINO-QUINAZOLIN-6-YL)-ACRYLAMIDE,ProteinDrug
9606.ENSP00000266970,(2R)-2-({9-(1-methylethyl)-6-[(4-pyridin-2-ylbenzyl)amino]-9H-purin-2-yl}amino)butan-1-ol,ProteinDrug
9606.ENSP00000481380,(2R)-2-({9-(1-methylethyl)-6-[(4-pyridin-2-ylbenzyl)amino]-9H-purin-2-yl}amino)butan-1-ol,ProteinDrug
9606.ENSP00000360609,"METHYL 3-CHLORO-2-{3-[(2,5-DIHYDROXY-4-METHOXYPHENYL)AMINO]-3-OXOPROPYL}-4,6-DIHYDROXYBENZOATE",ProteinDrug
9606.ENSP00000299767,"METHYL 3-CHLORO-2-{3-[(2,5-DIHYDROXY-4-METHOXYPHENYL)AMINO]-3-OXOPROPYL}-4,6-DIHYDROXYBENZOATE",ProteinDrug
9606.ENSP00000360609,"2-(3-AMINO-2,5,6-TRIMETHOXYPHENYL)ETHYL 5-CHLORO-2,4-DIHYDROXYBENZOATE",ProteinDrug
9606.ENSP00000299767,"2-(3-AMINO-2,5,6-TRIMETHOXYPHENYL)ETHYL 5-CHLORO-2,4-DIHYDROXYBENZOATE",ProteinDrug
9606.ENSP00000228740,"5-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",ProteinDrug
9606.ENSP00000217244,Dichlororibofuranosylbenzimidazole,ProteinDrug
9606.ENSP00000315644,N-[2-Chloro-5-(trifluoromethyl)phenyl]imidodicarbonimidic diamide,ProteinDrug
9606.ENSP00000315644,"N-(3,5-dimethoxyphenyl)imidodicarbonimidic diamide",ProteinDrug
9606.ENSP00000367309,4-HYDROXY-N-PROPARGYL-1(R)-AMINOINDAN,ProteinDrug
9606.ENSP00000322788,[[1-[N-HYDROXY-ACETAMIDYL]-3-METHYL-BUTYL]-CARBONYL-LEUCINYL]-ALANINE ETHYL ESTER,ProteinDrug
9606.ENSP00000408025,4-AMINO-N-[(2-SULFANYLETHYL)CARBAMOYL]BENZENESULFONAMIDE,ProteinDrug
9606.ENSP00000364486,4-AMINO-N-[(2-SULFANYLETHYL)CARBAMOYL]BENZENESULFONAMIDE,ProteinDrug
9606.ENSP00000251595,Efaproxiral,ProteinDrug
9606.ENSP00000494175,Efaproxiral,ProteinDrug
9606.ENSP00000364709,3-({4-[(6-CHLORO-1-BENZOTHIEN-2-YL)SULFONYL]-2-OXOPIPERAZIN-1-YL}METHYL)BENZENECARBOXIMIDAMIDE,ProteinDrug
9606.ENSP00000364709,"4-{[(E)-2-(5-CHLOROTHIEN-2-YL)VINYL]SULFONYL}-1-(1H-PYRROLO[3,2-C]PYRIDIN-2-YLMETHYL)PIPERAZIN-2-ONE",ProteinDrug
9606.ENSP00000260227,"N4-HYDROXY-2-ISOBUTYL-N1-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YL)-SUCCINAMIDE",ProteinDrug
9606.ENSP00000299855,CTS-1027,ProteinDrug
9606.ENSP00000322788,CTS-1027,ProteinDrug
9606.ENSP00000219070,CTS-1027,ProteinDrug
9606.ENSP00000361405,CTS-1027,ProteinDrug
9606.ENSP00000260302,CTS-1027,ProteinDrug
9606.ENSP00000322788,N-HYDROXY-2-[4-(4-PHENOXY-BENZENESULFONYL)-TETRAHYDRO-PYRAN-4-YL]-ACETAMIDE,ProteinDrug
9606.ENSP00000293761,(2E)-3-(2-OCT-1-YN-1-YLPHENYL)ACRYLIC ACID,ProteinDrug
9606.ENSP00000260227,"5-METHYL-3-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YLCARBAMOYL)-HEXANOIC ACID",ProteinDrug
9606.ENSP00000364709,4-({4-[(6-CHLORO-1-BENZOTHIEN-2-YL)SULFONYL]-2-OXOPIPERAZIN-1-YL}METHYL)BENZENECARBOXIMIDAMIDE,ProteinDrug
9606.ENSP00000311032,"(1S)-2-oxo-1-phenyl-2-[(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-5-yl)amino]ethyl acetate",ProteinDrug
9606.ENSP00000311032,"(1S)-1-(3-chlorophenyl)-2-oxo-2-[(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-5-yl)amino]ethyl acetate",ProteinDrug
9606.ENSP00000311032,"N-[3-(2-fluoroethoxy)phenyl]-N'-(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-6-yl)butanediamide",ProteinDrug
9606.ENSP00000164139,"(3S,5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-(2-naphthyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol",ProteinDrug
9606.ENSP00000164139,"(3S,5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-(4-methylphenyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol",ProteinDrug
9606.ENSP00000353731,"6-(4-{(1S,2S)-2-AMINO-1-[(DIMETHYLAMINO)CARBONYL]-3-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-3-OXOPROPYL}PHENYL)-1H-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-4-IUM",ProteinDrug
9606.ENSP00000299855,N-[[2-METHYL-4-HYDROXYCARBAMOYL]BUT-4-YL-N]-BENZYL-P-[PHENYL]-P-[METHYL]PHOSPHINAMID,ProteinDrug
9606.ENSP00000215832,[4-({5-(AMINOCARBONYL)-4-[(3-METHYLPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENYL]ACETIC ACID,ProteinDrug
9606.ENSP00000303830,[4-({5-(AMINOCARBONYL)-4-[(3-METHYLPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENYL]ACETIC ACID,ProteinDrug
9606.ENSP00000304895,[4-({5-(AMINOCARBONYL)-4-[(3-METHYLPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENYL]ACETIC ACID,ProteinDrug
9606.ENSP00000223321,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",ProteinDrug
9606.ENSP00000216455,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",ProteinDrug
9606.ENSP00000044462,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",ProteinDrug
9606.ENSP00000271308,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",ProteinDrug
9606.ENSP00000261479,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",ProteinDrug
9606.ENSP00000262193,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",ProteinDrug
9606.ENSP00000362334,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",ProteinDrug
9606.ENSP00000355325,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",ProteinDrug
9606.ENSP00000367309,(S)-(+)-2-[4-(FLUOROBENZYLOXY-BENZYLAMINO)PROPIONAMIDE],ProteinDrug
9606.ENSP00000304501,Sakuranetin,ProteinDrug
9606.ENSP00000356205,Sakuranetin,ProteinDrug
9606.ENSP00000241356,Sakuranetin,ProteinDrug
9606.ENSP00000263923,"N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine",ProteinDrug
9606.ENSP00000383003,"(21S)-1AZA-4,4-DIMETHYL-6,19-DIOXA-2,3,7,20-TETRAOXOBICYCLO[19.4.0] PENTACOSANE",ProteinDrug
9606.ENSP00000229795,4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine,ProteinDrug
9606.ENSP00000215832,4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine,ProteinDrug
9606.ENSP00000229795,4-(4-FLUOROPHENYL)-1-CYCLOROPROPYLMETHYL-5-(4-PYRIDYL)-IMIDAZOLE,ProteinDrug
9606.ENSP00000220166,CARBOBENZYLOXY-(L)-LEUCINYL-(L)LEUCINYL METHOXYMETHYLKETONE,ProteinDrug
9606.ENSP00000481380,"1-[4-(AMINOSULFONYL)PHENYL]-1,6-DIHYDROPYRAZOLO[3,4-E]INDAZOLE-3-CARBOXAMIDE",ProteinDrug
9606.ENSP00000266970,"1-[4-(AMINOSULFONYL)PHENYL]-1,6-DIHYDROPYRAZOLO[3,4-E]INDAZOLE-3-CARBOXAMIDE",ProteinDrug
9606.ENSP00000282841,"(6E,11E)-HEPTADECA-6,11-DIENE-9,9-DIYLBIS(PHOSPHONIC ACID)",ProteinDrug
9606.ENSP00000353731,"7-BENZYL-1,3-DIMETHYL-8-PIPERAZIN-1-YL-3,7-DIHYDRO-PURINE-2,6-DIONE",ProteinDrug
9606.ENSP00000266970,"5-(2,3-dichlorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",ProteinDrug
9606.ENSP00000266970,"6-(2-fluorophenyl)-N-(pyridin-3-ylmethyl)imidazo[1,2-a]pyrazin-8-amine",ProteinDrug
9606.ENSP00000266970,"3-methyl-N-(pyridin-4-ylmethyl)imidazo[1,2-a]pyrazin-8-amine",ProteinDrug
9606.ENSP00000266970,"5-(2-fluorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",ProteinDrug
9606.ENSP00000266970,"3-bromo-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",ProteinDrug
9606.ENSP00000266970,"3-bromo-5-phenyl-N-(pyrimidin-5-ylmethyl)pyrazolo[1,5-a]pyridin-7-amine",ProteinDrug
9606.ENSP00000266970,"3-bromo-6-phenyl-N-(pyrimidin-5-ylmethyl)imidazo[1,2-a]pyridin-8-amine",ProteinDrug
9606.ENSP00000266970,"N-((2-aminopyrimidin-5-yl)methyl)-5-(2,6-difluorophenyl)-3-ethylpyrazolo[1,5-a]pyrimidin-7-amine",ProteinDrug
9606.ENSP00000266970,"3-cyclopropyl-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",ProteinDrug
9606.ENSP00000308541,"4-[(3AS,4R,7R,8AS,8BR)-2-(1,3-BENZODIOXOL-5-YLMETHYL)-7-HYDROXY-1,3-DIOXODECAHYDROPYRROLO[3,4-A]PYRROLIZIN-4-YL]BENZENECARBOXIMIDAMIDE",ProteinDrug
9606.ENSP00000360683,"(3R)-METHYLCARBAMOYL-7-SULFOAMINO-3,4-DIHYDRO-1H-ISOQUINOLINE-2-CARBOXYLIC ACID BENZYL ESTER",ProteinDrug
9606.ENSP00000480573,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",ProteinDrug
9606.ENSP00000386069,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",ProteinDrug
9606.ENSP00000280155,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",ProteinDrug
9606.ENSP00000269582,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",ProteinDrug
9606.ENSP00000419060,"(1E)-5-(1-piperidin-4-yl-3-pyridin-4-yl-1H-pyrazol-4-yl)-2,3-dihydro-1H-inden-1-one oxime",ProteinDrug
9606.ENSP00000335153,"2-[(2-methoxyethyl)amino]-4-(4-oxo-1,2,3,4-tetrahydro-9H-carbazol-9-yl)benzamide",ProteinDrug
9606.ENSP00000358301,"2-HYDROXYMETHYL-6-OCTYLSULFANYL-TETRAHYDRO-PYRAN-3,4,5-TRIOL",ProteinDrug
9606.ENSP00000264162,"2-HYDROXYMETHYL-6-OCTYLSULFANYL-TETRAHYDRO-PYRAN-3,4,5-TRIOL",ProteinDrug
9606.ENSP00000287820,3-FLUORO-N-[1-(4-FLUOROPHENYL)-3-(2-THIENYL)-1H-PYRAZOL-5-YL]BENZENESULFONAMIDE,ProteinDrug
9606.ENSP00000260302,"BENZYL 6-BENZYL-5,7-DIOXO-6,7-DIHYDRO-5H-[1,3]THIAZOLO[3,2-C]PYRIMIDINE-2-CARBOXYLATE",ProteinDrug
9606.ENSP00000362680,(2E)-N-{4-[(3-bromophenyl)amino]quinazolin-6-yl}-4-(dimethylamino)but-2-enamide,ProteinDrug
9606.ENSP00000354294,L-1-naphthyl-2-acetamido-ethane boronic acid,ProteinDrug
9606.ENSP00000354294,D-1-naphthyl-2-acetamido-ethane boronic acid,ProteinDrug
9606.ENSP00000451828,A-674563,ProteinDrug
9606.ENSP00000309591,A-674563,ProteinDrug
9606.ENSP00000379696,A-674563,ProteinDrug
9606.ENSP00000309591,"3-PYRIDIN-4-YL-2,4-DIHYDRO-INDENO[1,2-.C.] PYRAZOLE",ProteinDrug
