0,1,2
34,309,1
909,985,1
34,356,1
1287,932,1
924,721,1
1318,892,1
966,1051,1
1340,151,1
319,1042,1
971,356,1
1205,627,1
1203,1060,1
1201,0,1
1220,1012,1
430,932,1
1280,522,1
150,1123,1
852,1061,1
959,307,1
817,312,1
835,309,1
1455,1062,1
1140,546,1
1179,361,1
994,1280,1
947,692,1
846,1548,1
1480,1182,1
971,1332,1
34,859,1
1455,1127,1
246,1061,1
1140,852,1
819,1147,1
34,1376,1
915,918,1
150,932,1
532,1267,1
933,1095,1
817,643,1
994,1061,1
1173,819,1
1308,141,1
259,1182,1
613,351,1
84,1019,1
953,1111,1
315,1042,1
1060,1012,1
1061,392,1
915,874,1
1153,653,1
971,1318,1
524,706,1
915,1261,1
246,1534,1
1070,979,1
1106,1153,1
827,721,1
863,1012,1
1319,892,1
424,1125,1
1179,560,1
229,934,1
1376,1364,1
1573,846,1
613,416,1
924,1309,1
1306,1620,1
846,1627,1
854,147,1
319,892,1
846,792,1
779,1332,1
88,485,1
1055,1214,1
429,846,1
319,817,1
947,1392,1
1459,1280,1
1318,817,1
798,792,1
34,26,1
1459,314,1
1287,996,1
429,1255,1
150,890,1
938,1042,1
475,307,1
1319,817,1
181,112,1
319,434,1
31,1042,1
799,811,1
383,1446,1
1332,817,1
959,770,1
971,643,1
150,215,1
308,781,1
959,432,1
84,123,1
446,953,1
905,947,1
706,1406,1
827,1309,1
150,1305,1
962,1089,1
671,1153,1
902,351,1
644,820,1
915,310,1
1041,313,1
971,319,1
215,1083,1
851,429,1
1455,394,1
959,262,1
432,1287,1
32,1042,1
819,1171,1
621,261,1
150,213,1
33,1042,1
892,312,1
905,1010,1
432,1464,1
872,1111,1
32,874,1
1071,351,1
561,1179,1
971,314,1
1095,513,1
524,841,1
477,875,1
1311,1280,1
1066,692,1
1048,792,1
971,312,1
931,1280,1
1225,308,1
971,264,1
150,214,1
106,1308,1
1294,1204,1
554,1056,1
905,1066,1
750,885,1
429,1053,1
433,932,1
1111,643,1
668,1464,1
668,1287,1
1223,1261,1
769,1232,1
971,313,1
750,926,1
449,38,1
123,1179,1
1305,1620,1
671,392,1
1170,789,1
150,1309,1
848,1147,1
1397,846,1
396,1179,1
1502,262,1
959,531,1
1265,560,1
997,1012,1
1280,19,1
971,986,1
892,986,1
905,19,1
34,837,1
33,416,1
953,643,1
845,477,1
1055,994,1
357,817,1
34,311,1
1022,1527,1
834,643,1
281,1182,1
915,1376,1
1055,852,1
841,1406,1
562,1180,1
84,485,1
431,845,1
918,1364,1
1590,1232,1
280,1182,1
34,897,1
1051,795,1
765,962,1
1048,1572,1
1110,873,1
827,924,1
1543,1326,1
485,1179,1
819,1170,1
150,1364,1
652,1556,1
1595,1010,1
1173,848,1
874,531,1
1095,514,1
1124,1056,1
1110,567,1
1203,1294,1
524,850,1
576,1179,1
1087,407,1
848,1118,1
761,1147,1
905,896,1
816,947,1
279,1182,1
1383,953,1
314,817,1
959,394,1
779,310,1
1171,1061,1
897,1364,1
76,1415,1
854,547,1
1051,785,1
959,668,1
19,1012,1
190,189,1
431,959,1
143,1502,1
431,875,1
566,40,1
433,854,1
1550,964,1
216,1083,1
88,685,1
892,643,1
41,1042,1
892,357,1
313,817,1
1170,955,1
947,1012,1
779,872,1
1220,434,1
480,685,1
971,357,1
391,0,1
1433,1471,1
1319,848,1
433,309,1
1153,630,1
1066,1012,1
31,351,1
720,1287,1
433,845,1
848,721,1
872,1012,1
909,1089,1
433,875,1
1459,545,1
931,11,1
214,416,1
662,848,1
1170,1341,1
423,784,1
141,309,1
214,1627,1
1459,11,1
261,1307,1
792,392,1
351,1012,1
662,817,1
1070,1332,1
217,434,1
351,307,1
214,434,1
1627,217,1
238,1309,1
1100,1423,1
1170,1087,1
214,792,1
213,416,1
779,948,1
1100,147,1
351,217,1
247,416,1
433,1019,1
1124,958,1
502,442,1
1100,26,1
480,1456,1
313,1393,1
1061,351,1
1360,875,1
11,1102,1
38,133,1
1365,11,1
484,612,1
1455,546,1
150,427,1
1319,1423,1
431,1019,1
213,351,1
1173,838,1
959,892,1
261,1308,1
1151,87,1
480,340,1
453,797,1
1454,778,1
239,1309,1
848,1104,1
769,947,1
764,430,1
947,815,1
264,434,1
827,1287,1
429,141,1
423,858,1
34,19,1
1355,546,1
1342,832,1
515,1111,1
845,1042,1
420,817,1
971,298,1
815,1089,1
442,425,1
150,391,1
763,1592,1
84,944,1
1449,1267,1
934,1543,1
546,141,1
420,971,1
947,946,1
478,1287,1
779,856,1
1449,1635,1
1021,706,1
307,434,1
430,141,1
1353,765,1
1171,475,1
141,311,1
88,944,1
213,1548,1
283,351,1
213,1627,1
216,351,1
974,806,1
779,515,1
976,947,1
547,391,1
546,1456,1
779,741,1
460,40,1
442,500,1
1509,477,1
88,792,1
214,1548,1
420,892,1
213,792,1
150,1287,1
779,1171,1
1100,545,1
264,932,1
1287,924,1
1171,838,1
1333,1212,1
841,1021,1
215,416,1
971,662,1
216,416,1
518,662,1
213,434,1
215,351,1
150,11,1
11,522,1
1306,1454,1
994,1456,1
480,342,1
466,1293,1
1308,262,1
779,1170,1
779,662,1
1548,217,1
1458,1266,1
1365,1456,1
1212,1111,1
1319,433,1
214,351,1
85,336,1
677,653,1
930,309,1
959,1455,1
959,817,1
1459,147,1
662,892,1
477,1019,1
1256,1182,1
1365,141,1
815,985,1
429,1457,1
1540,685,1
298,817,1
1455,547,1
1342,424,1
947,789,1
892,298,1
262,1307,1
208,247,1
61,434,1
1305,1454,1
1332,741,1
1173,779,1
88,336,1
1537,1355,1
944,216,1
1232,1078,1
1012,416,1
1459,391,1
1293,958,1
892,983,1
1021,850,1
819,988,1
944,1232,1
479,480,1
1293,283,1
1034,817,1
1071,845,1
384,354,1
782,1010,1
757,166,1
1433,927,1
354,1261,1
1587,391,1
1243,1504,1
880,928,1
1556,1052,1
791,309,1
1255,850,1
299,309,1
949,27,1
1560,394,1
1556,1036,1
424,1102,1
1220,88,1
1101,781,1
787,885,1
848,876,1
959,779,1
858,627,1
947,767,1
1363,892,1
106,938,1
299,311,1
819,789,1
34,848,1
812,947,1
416,643,1
801,928,1
1059,928,1
946,964,1
1201,1386,1
165,757,1
738,1620,1
1592,849,1
514,1396,1
1267,934,1
1260,1587,1
1232,1127,1
1502,853,1
339,145,1
1232,394,1
1255,848,1
1293,554,1
845,985,1
34,892,1
1124,1089,1
1101,898,1
971,1034,1
627,797,1
524,859,1
72,1386,1
827,1446,1
1241,1010,1
757,226,1
858,765,1
424,741,1
784,627,1
384,751,1
534,1472,1
738,627,1
423,788,1
34,779,1
1252,1255,1
466,903,1
1122,274,1
502,500,1
757,422,1
1255,706,1
977,1255,1
848,1410,1
1070,354,1
947,307,1
791,547,1
947,86,1
460,425,1
72,1261,1
1587,226,1
1446,924,1
1261,767,1
933,423,1
392,721,1
829,880,1
1101,1230,1
391,1261,1
1101,1226,1
274,1261,1
971,821,1
1124,985,1
1365,477,1
1201,1261,1
712,88,1
143,947,1
971,1364,1
1101,1231,1
359,1550,1
150,1507,1
1516,100,1
843,803,1
440,885,1
1034,1111,1
966,1066,1
1062,924,1
47,34,1
1540,1019,1
819,920,1
1587,200,1
1241,1204,1
1616,946,1
932,778,1
668,1102,1
274,1386,1
1011,1204,1
351,643,1
855,1059,1
1587,166,1
1574,87,1
821,817,1
467,112,1
457,24,1
1243,892,1
1101,1225,1
892,821,1
1135,1212,1
1587,426,1
1415,1127,1
1122,1201,1
1170,872,1
1502,797,1
852,1102,1
414,215,1
261,446,1
429,1429,1
1536,977,1
1066,767,1
392,416,1
515,1379,1
484,247,1
512,1180,1
34,416,1
741,1042,1
872,1261,1
1108,394,1
34,1212,1
779,915,1
1540,1059,1
765,797,1
532,1635,1
799,1241,1
1505,430,1
1455,247,1
1255,841,1
785,784,1
547,1415,1
1481,309,1
966,788,1
1220,87,1
792,804,1
250,757,1
757,200,1
757,391,1
757,438,1
476,1396,1
263,820,1
496,1620,1
712,84,1
757,366,1
915,848,1
27,311,1
885,926,1
827,901,1
966,804,1
779,1363,1
788,792,1
757,426,1
765,784,1
105,112,1
88,1550,1
1287,634,1
845,1089,1
994,1102,1
1034,530,1
843,1590,1
479,476,1
892,1504,1
46,1375,1
1101,1130,1
1536,1252,1
1103,707,1
34,971,1
1059,1028,1
246,1102,1
524,837,1
34,817,1
150,1446,1
671,1185,1
816,880,1
1101,1227,1
791,311,1
791,429,1
1122,72,1
560,112,1
872,908,1
462,1228,1
901,924,1
1056,685,1
1089,797,1
1101,1229,1
518,439,1
1587,438,1
949,1011,1
1583,934,1
1293,1124,1
802,1059,1
1537,1415,1
150,400,1
652,988,1
1039,1055,1
88,414,1
313,22,1
47,915,1
261,414,1
917,1364,1
898,458,1
274,1587,1
1245,112,1
827,1062,1
966,947,1
819,1255,1
1446,1060,1
47,1089,1
863,1241,1
1101,857,1
1101,1228,1
1059,1474,1
1587,366,1
422,1587,1
938,141,1
143,1550,1
1203,1241,1
165,1587,1
959,1111,1
34,819,1
393,1061,1
819,915,1
27,309,1
88,880,1
780,458,1
518,959,1
892,1034,1
872,434,1
757,1260,1
918,1042,1
485,112,1
819,1410,1
274,757,1
1590,849,1
769,964,1
812,1010,1
354,1042,1
1071,515,1
414,216,1
1101,780,1
250,1587,1
70,251,1
1174,326,1
1122,0,1
43,416,1
1526,425,1
963,283,1
407,1557,1
1574,1056,1
959,1260,1
873,914,1
518,1256,1
765,875,1
808,797,1
430,669,1
779,1012,1
1174,390,1
915,949,1
1089,1424,1
429,27,1
914,475,1
767,1364,1
1174,764,1
740,854,1
885,453,1
1034,309,1
547,405,1
764,848,1
351,1331,1
885,1232,1
767,1111,1
1470,1635,1
994,1413,1
407,683,1
70,252,1
0,918,1
1383,311,1
1220,466,1
1174,199,1
168,141,1
1056,40,1
1320,438,1
263,880,1
70,225,1
1320,226,1
165,1320,1
477,299,1
779,354,1
1174,1354,1
1320,166,1
801,1056,1
274,1320,1
1174,249,1
852,1350,1
819,786,1
348,37,1
1321,200,1
927,514,1
1107,964,1
963,1627,1
299,1111,1
263,944,1
466,944,1
1074,998,1
70,171,1
871,792,1
858,808,1
165,1321,1
70,169,1
963,958,1
1070,1261,1
855,87,1
1321,226,1
105,499,1
529,885,1
801,217,1
1449,1056,1
959,226,1
865,837,1
1096,369,1
1034,953,1
927,785,1
88,801,1
1174,1201,1
1255,1529,1
466,283,1
289,994,1
1034,311,1
168,1457,1
763,947,1
971,354,1
168,70,1
168,1174,1
770,930,1
70,1354,1
1320,426,1
1320,391,1
763,1089,1
1174,254,1
163,767,1
522,434,1
1174,221,1
147,1011,1
27,1111,1
213,801,1
106,169,1
1365,663,1
748,1548,1
70,391,1
801,1627,1
872,86,1
959,200,1
1260,1320,1
779,407,1
70,326,1
424,299,1
829,769,1
70,209,1
547,1034,1
1232,926,1
959,165,1
792,1627,1
959,11,1
1174,170,1
27,817,1
1423,1011,1
963,928,1
70,166,1
779,1011,1
843,307,1
120,105,1
1056,926,1
1071,1360,1
1383,309,1
1107,264,1
329,394,1
959,764,1
1311,19,1
70,274,1
532,314,1
446,442,1
1256,685,1
117,181,1
70,550,1
354,817,1
484,1183,1
261,127,1
70,221,1
848,1011,1
168,106,1
1174,549,1
849,1056,1
485,499,1
985,1424,1
927,476,1
420,1212,1
1331,416,1
959,426,1
70,1260,1
1140,393,1
466,880,1
207,843,1
1038,1635,1
959,274,1
41,958,1
959,422,1
1174,391,1
1174,1646,1
422,1321,1
117,105,1
1174,550,1
855,1028,1
1174,171,1
1255,1530,1
1543,1266,1
70,165,1
1574,872,1
1174,248,1
1174,224,1
70,226,1
169,1457,1
730,701,1
0,1386,1
1174,223,1
409,934,1
1174,209,1
70,422,1
1459,1132,1
70,390,1
848,1021,1
959,366,1
1119,719,1
819,1011,1
848,391,1
424,27,1
70,167,1
141,167,1
70,199,1
518,1282,1
829,985,1
1174,290,1
70,202,1
564,499,1
892,354,1
1423,930,1
1474,392,1
819,1256,1
1454,158,1
166,1321,1
8,1287,1
547,1383,1
506,1247,1
329,1127,1
892,27,1
70,222,1
1174,201,1
848,354,1
546,902,1
1174,327,1
34,298,1
1320,200,1
1174,167,1
91,1282,1
1321,438,1
1220,263,1
959,438,1
1048,1540,1
1411,875,1
562,499,1
70,224,1
1174,72,1
429,1034,1
959,391,1
1305,530,1
1174,202,1
1537,405,1
779,1021,1
577,499,1
391,1321,1
117,560,1
1174,71,1
34,949,1
429,299,1
422,1320,1
169,141,1
1260,1321,1
743,1174,1
477,27,1
429,1383,1
1174,251,1
738,394,1
502,425,1
963,792,1
1321,426,1
1503,919,1
971,27,1
70,549,1
848,767,1
1545,1635,1
963,1548,1
250,959,1
11,394,1
892,299,1
299,817,1
484,416,1
959,166,1
1320,366,1
424,811,1
70,438,1
351,19,1
870,1089,1
167,1457,1
429,669,1
70,366,1
819,652,1
1174,350,1
43,351,1
779,767,1
420,874,1
433,8,1
554,848,1
1531,643,1
829,1089,1
70,327,1
1051,530,1
70,1646,1
1048,958,1
663,546,1
37,416,1
1174,169,1
816,1020,1
141,1127,1
949,897,1
971,299,1
884,897,1
1174,227,1
1174,225,1
70,291,1
1287,669,1
150,914,1
37,351,1
1321,366,1
0,158,1
1174,1421,1
849,1232,1
650,627,1
11,1127,1
1616,514,1
1174,291,1
298,1212,1
339,158,1
79,810,1
70,223,1
1174,418,1
1548,801,1
84,890,1
1403,1255,1
70,1421,1
1174,252,1
870,985,1
1140,394,1
1305,1455,1
779,391,1
792,801,1
1174,222,1
19,416,1
462,1282,1
545,1011,1
1491,627,1
1574,1232,1
764,819,1
917,918,1
274,1321,1
1174,426,1
406,779,1
70,426,1
875,1089,1
70,201,1
442,647,1
819,391,1
852,405,1
106,167,1
70,200,1
1055,424,1
26,767,1
1282,1228,1
73,55,1
576,499,1
852,1413,1
1282,1182,1
447,901,1
997,264,1
70,764,1
733,1095,1
1471,1023,1
1455,341,1
1192,973,1
1360,1069,1
852,1349,1
415,730,1
256,212,1
341,23,1
998,392,1
955,27,1
765,627,1
1148,106,1
327,202,1
207,789,1
780,449,1
150,1351,1
169,326,1
743,1201,1
484,1314,1
566,481,1
518,848,1
1438,326,1
1287,643,1
248,227,1
662,373,1
1363,371,1
407,535,1
19,16,1
636,1631,1
1252,1530,1
147,1436,1
348,326,1
1124,1471,1
564,173,1
348,1042,1
562,574,1
199,985,1
339,27,1
1354,291,1
843,710,1
1335,701,1
875,691,1
419,949,1
47,35,1
1506,1472,1
764,222,1
367,252,1
327,1485,1
76,282,1
839,967,1
1415,507,1
1362,238,1
554,1062,1
1355,553,1
1339,1415,1
482,1256,1
1573,1627,1
14,1500,1
72,200,1
299,891,1
1472,1348,1
220,366,1
1192,449,1
1362,1282,1
47,496,1
1515,1042,1
1515,1176,1
35,883,1
993,1212,1
397,564,1
1573,946,1
38,1187,1
257,1370,1
992,978,1
1370,556,1
415,75,1
1416,1485,1
467,129,1
278,1012,1
1256,75,1
92,1011,1
199,167,1
1297,1201,1
70,23,1
175,178,1
1250,392,1
6,9,1
165,166,1
293,291,1
553,1019,1
764,24,1
1103,75,1
1261,1012,1
884,1192,1
324,236,1
257,1515,1
553,36,1
1289,1111,1
358,438,1
199,222,1
790,627,1
1332,874,1
710,1204,1
1284,1381,1
528,418,1
1080,1114,1
462,888,1
222,1370,1
261,342,1
1308,1541,1
1471,677,1
220,226,1
612,341,1
45,35,1
172,564,1
1323,23,1
1227,1230,1
88,1566,1
1436,282,1
105,560,1
865,1338,1
141,817,1
1416,1109,1
1363,12,1
872,145,1
1344,1322,1
354,381,1
51,1262,1
1374,1373,1
257,358,1
1451,1394,1
972,37,1
221,613,1
1335,615,1
1436,336,1
168,169,1
481,502,1
466,1442,1
1297,1467,1
153,392,1
446,1033,1
1142,821,1
299,643,1
1183,75,1
1509,1439,1
300,112,1
496,1062,1
35,953,1
1465,167,1
764,212,1
27,282,1
1509,336,1
710,38,1
757,1320,1
1540,1572,1
195,184,1
1108,998,1
1439,167,1
919,1023,1
257,1321,1
1299,416,1
553,1011,1
1061,1550,1
892,141,1
220,165,1
502,1018,1
249,72,1
138,123,1
141,1309,1
484,23,1
1043,992,1
969,848,1
402,1510,1
221,1370,1
221,24,1
1465,293,1
546,1008,1
733,679,1
612,23,1
391,37,1
1071,839,1
169,293,1
789,1141,1
70,1370,1
506,875,1
1451,1382,1
886,158,1
998,697,1
1107,1418,1
195,182,1
402,167,1
1219,767,1
670,850,1
725,354,1
621,1408,1
1074,955,1
291,426,1
1576,1192,1
225,1510,1
124,775,1
181,1245,1
1359,394,1
775,581,1
278,1601,1
449,1186,1
1234,254,1
168,1438,1
528,1541,1
1286,226,1
1431,833,1
1545,1408,1
1230,646,1
1321,203,1
819,478,1
339,449,1
433,668,1
1297,358,1
328,166,1
819,1261,1
1472,934,1
224,225,1
1255,1376,1
339,1011,1
282,373,1
1089,1037,1
991,1550,1
419,459,1
741,946,1
326,550,1
1485,23,1
115,485,1
663,1352,1
1322,985,1
898,1181,1
1338,1089,1
75,647,1
590,584,1
462,19,1
329,868,1
1308,37,1
1019,797,1
104,481,1
1344,481,1
1335,1242,1
1019,975,1
1206,1510,1
738,283,1
554,1256,1
466,1186,1
115,300,1
402,1485,1
180,1500,1
945,985,1
129,499,1
227,254,1
414,902,1
932,72,1
606,672,1
562,395,1
106,1309,1
480,496,1
743,248,1
561,576,1
1392,1011,1
282,1033,1
1185,677,1
1451,1206,1
446,883,1
1631,677,1
741,1436,1
741,1331,1
36,1187,1
1337,21,1
1487,408,1
1390,1342,1
36,1186,1
1323,1510,1
144,146,1
1485,1370,1
549,1604,1
6,1042,1
1416,1354,1
1174,1206,1
553,902,1
848,9,1
209,1510,1
529,80,1
792,685,1
1322,224,1
1451,293,1
1439,1354,1
251,1206,1
409,483,1
884,613,1
354,1178,1
358,1329,1
1227,646,1
446,590,1
829,870,1
765,1237,1
765,1356,1
555,843,1
1018,1526,1
505,1539,1
1074,1364,1
1392,897,1
1412,741,1
220,1532,1
787,1415,1
945,947,1
763,969,1
433,924,1
1309,1381,1
263,723,1
419,1186,1
336,883,1
549,426,1
477,19,1
843,1299,1
1322,1604,1
1239,355,1
562,592,1
1566,307,1
555,741,1
1363,14,1
419,613,1
39,427,1
1119,707,1
1465,390,1
1604,252,1
1451,1354,1
828,695,1
885,1053,1
209,390,1
764,251,1
1322,76,1
819,886,1
244,1309,1
915,710,1
36,30,1
733,986,1
207,920,1
971,381,1
34,354,1
1537,1348,1
1220,1035,1
983,1204,1
1192,1370,1
959,1435,1
1456,381,1
328,426,1
1646,202,1
430,643,1
819,955,1
1451,201,1
959,302,1
915,988,1
992,1548,1
1550,514,1
75,730,1
1394,291,1
293,1206,1
326,390,1
439,158,1
1059,685,1
537,536,1
275,677,1
12,556,1
449,897,1
446,1331,1
181,485,1
91,701,1
1329,200,1
1344,1239,1
1416,24,1
75,416,1
1223,19,1
972,1436,1
1313,94,1
482,134,1
1438,169,1
1243,1500,1
920,820,1
1459,1412,1
255,169,1
327,549,1
1039,697,1
556,1033,1
0,1149,1
553,1186,1
1355,1527,1
1451,1485,1
168,256,1
1142,930,1
874,985,1
395,105,1
446,36,1
12,373,1
293,252,1
733,992,1
293,212,1
822,971,1
467,469,1
1421,1109,1
466,1595,1
1011,1370,1
1382,1233,1
765,808,1
384,689,1
1234,1201,1
757,1310,1
104,1025,1
171,403,1
531,765,1
1352,691,1
1260,358,1
1201,1381,1
1415,1262,1
1422,874,1
963,685,1
143,359,1
278,1322,1
1201,249,1
561,396,1
884,419,1
0,1499,1
775,315,1
1532,1310,1
915,407,1
367,327,1
1576,1186,1
1035,1066,1
1168,573,1
791,1383,1
886,932,1
325,1009,1
547,1331,1
550,1370,1
1038,677,1
1322,1421,1
1587,1329,1
953,351,1
884,1363,1
138,425,1
348,932,1
1261,282,1
931,381,1
462,982,1
23,1033,1
779,46,1
613,1428,1
1109,167,1
254,1233,1
993,416,1
1576,145,1
1515,37,1
775,738,1
791,530,1
710,888,1
167,1604,1
822,931,1
1472,1262,1
207,307,1
874,1351,1
446,40,1
978,1036,1
696,1064,1
449,888,1
274,1310,1
209,23,1
168,1322,1
1035,351,1
843,1095,1
351,1555,1
741,381,1
278,662,1
1532,1309,1
1095,784,1
1363,1504,1
1397,1548,1
846,926,1
221,201,1
70,932,1
1322,390,1
1139,434,1
1286,1428,1
764,167,1
249,1381,1
779,1016,1
959,19,1
146,1554,1
1151,1572,1
1439,1109,1
561,1193,1
874,993,1
553,355,1
10,309,1
1123,1261,1
1190,701,1
894,1250,1
1019,1124,1
905,1261,1
36,1192,1
972,556,1
1394,223,1
886,547,1
1439,212,1
36,1370,1
1354,550,1
256,549,1
30,18,1
449,1033,1
70,37,1
135,563,1
1066,16,1
71,1541,1
1071,384,1
1451,223,1
953,888,1
1187,23,1
165,1428,1
1576,36,1
1355,1350,1
743,290,1
1208,249,1
1351,546,1
439,358,1
1135,1261,1
398,237,1
37,1329,1
66,1415,1
1178,665,1
1188,697,1
819,1392,1
1412,838,1
1023,1424,1
986,1095,1
84,37,1
1439,225,1
326,426,1
1322,291,1
959,1148,1
1451,251,1
402,1206,1
976,1592,1
1321,1042,1
853,483,1
1016,1287,1
823,1519,1
846,1232,1
348,1428,1
1451,71,1
1460,613,1
886,530,1
70,1604,1
1363,17,1
954,381,1
779,1413,1
1223,1033,1
255,201,1
768,1059,1
327,1465,1
959,1364,1
894,1471,1
1256,786,1
549,1109,1
299,921,1
915,1237,1
1362,932,1
969,1428,1
150,1217,1
1267,677,1
1190,1523,1
502,40,1
1062,310,1
184,187,1
393,1359,1
1472,547,1
1239,282,1
1206,201,1
274,1515,1
1454,1620,1
34,1034,1
199,1089,1
612,730,1
395,592,1
1506,98,1
68,685,1
429,1261,1
890,351,1
418,1467,1
972,282,1
748,964,1
141,92,1
354,685,1
1071,1332,1
36,1011,1
969,613,1
480,738,1
422,1370,1
282,425,1
569,1554,1
204,1370,1
172,512,1
1468,1284,1
1451,225,1
1377,1018,1
780,781,1
327,1604,1
251,221,1
1532,426,1
1421,252,1
391,1532,1
525,465,1
229,80,1
769,803,1
348,223,1
168,222,1
1595,1627,1
1351,530,1
1483,403,1
256,1439,1
1011,38,1
1377,662,1
1042,307,1
147,1408,1
1201,1212,1
70,613,1
1354,224,1
1363,9,1
1018,40,1
75,1526,1
851,416,1
1021,767,1
442,1018,1
1055,434,1
1039,1160,1
1239,1187,1
1483,1587,1
985,1331,1
1323,199,1
969,204,1
1223,299,1
1421,24,1
982,1523,1
1370,403,1
528,248,1
833,679,1
204,358,1
1174,1233,1
978,1095,1
166,426,1
948,1378,1
853,514,1
351,767,1
949,1033,1
850,9,1
327,222,1
1284,1297,1
1404,1349,1
433,1287,1
1648,1012,1
1333,8,1
848,338,1
14,892,1
905,1223,1
1370,24,1
1016,546,1
1394,390,1
1228,857,1
915,496,1
875,1399,1
933,798,1
566,442,1
1568,1193,1
70,757,1
209,291,1
1103,282,1
204,1532,1
366,226,1
1604,291,1
819,8,1
1449,1408,1
282,1526,1
953,464,1
1472,1527,1
1347,515,1
394,1413,1
1438,1109,1
1587,203,1
515,891,1
76,23,1
1468,1174,1
1226,1125,1
1394,1439,1
1056,495,1
1056,883,1
1446,452,1
1336,430,1
532,1032,1
442,1135,1
1339,507,1
285,496,1
1177,613,1
938,1460,1
971,37,1
56,1180,1
429,204,1
390,1510,1
1059,392,1
1537,1008,1
147,797,1
166,358,1
104,425,1
1445,426,1
11,765,1
1576,27,1
767,983,1
274,1510,1
1363,1243,1
283,307,1
885,1580,1
1323,1370,1
1451,367,1
1370,38,1
953,1011,1
1227,1228,1
764,1485,1
915,1225,1
1344,40,1
200,426,1
27,1187,1
1483,1370,1
358,1310,1
1337,701,1
250,200,1
338,299,1
1102,1527,1
391,200,1
36,299,1
460,1018,1
251,202,1
1394,1445,1
891,1083,1
1377,373,1
1323,209,1
358,1042,1
1019,1548,1
1342,1064,1
955,930,1
1449,1145,1
274,255,1
1460,985,1
1362,244,1
1109,1445,1
1459,1393,1
701,416,1
397,574,1
168,223,1
1433,798,1
290,1208,1
397,136,1
959,1253,1
27,1261,1
1455,134,1
1104,1054,1
843,1436,1
482,1314,1
78,624,1
1234,71,1
1456,167,1
1378,751,1
1132,820,1
949,464,1
298,1042,1
992,1556,1
136,247,1
1335,741,1
348,222,1
1217,960,1
1483,1485,1
1237,985,1
1256,618,1
1451,1541,1
1016,329,1
1243,14,1
1192,145,1
1459,1118,1
338,16,1
1338,1287,1
256,613,1
1485,224,1
170,249,1
37,1042,1
106,216,1
459,464,1
1351,856,1
487,69,1
1485,1445,1
1220,632,1
429,1375,1
169,221,1
1509,949,1
949,145,1
1483,985,1
462,355,1
955,407,1
1331,1149,1
1111,672,1
174,178,1
769,44,1
76,730,1
1100,92,1
169,550,1
433,797,1
171,1465,1
225,201,1
621,1066,1
338,1370,1
1338,1212,1
402,1646,1
1375,452,1
1190,36,1
679,1036,1
888,1186,1
37,1321,1
1416,1604,1
367,550,1
1422,985,1
485,56,1
819,6,1
1284,1541,1
1011,1187,1
525,23,1
1245,560,1
1071,530,1
1472,1412,1
257,757,1
947,16,1
561,123,1
775,926,1
248,1382,1
1483,1206,1
1416,293,1
884,1370,1
1204,464,1
328,757,1
1357,691,1
170,1467,1
1212,1386,1
959,381,1
1176,1329,1
327,167,1
1509,1011,1
1125,857,1
274,339,1
938,1464,1
419,953,1
256,251,1
1451,24,1
37,203,1
1322,209,1
122,361,1
562,576,1
255,222,1
1355,691,1
1260,203,1
91,1523,1
1535,72,1
738,310,1
221,426,1
422,1286,1
1438,886,1
278,482,1
618,392,1
419,1392,1
1412,985,1
1039,1019,1
462,419,1
1483,429,1
1362,515,1
1451,1089,1
1329,1310,1
88,526,1
1415,427,1
402,1309,1
129,1193,1
1438,201,1
1510,24,1
358,1386,1
1421,1604,1
969,738,1
1260,1310,1
37,166,1
971,891,1
915,1229,1
959,1356,1
1451,613,1
656,1471,1
1231,1125,1
1122,358,1
1240,647,1
858,847,1
1042,435,1
884,339,1
70,348,1
1370,438,1
485,577,1
884,949,1
1344,39,1
1576,355,1
1322,590,1
1451,886,1
70,1309,1
886,403,1
329,1062,1
422,200,1
423,80,1
741,1336,1
555,381,1
209,403,1
972,1012,1
222,202,1
636,1408,1
1249,850,1
892,1436,1
225,426,1
982,1190,1
70,1587,1
47,1331,1
1537,553,1
264,1256,1
1035,947,1
547,430,1
954,351,1
104,566,1
884,1186,1
1311,464,1
34,1226,1
12,19,1
955,19,1
165,613,1
341,1178,1
327,23,1
1066,721,1
129,485,1
1416,367,1
372,371,1
1,477,1
1297,1378,1
822,892,1
414,1563,1
250,257,1
1206,550,1
972,338,1
405,1232,1
419,19,1
1451,418,1
221,1109,1
328,348,1
969,1499,1
76,465,1
402,293,1
278,1223,1
221,293,1
390,550,1
485,361,1
1297,227,1
843,1356,1
1320,1532,1
75,1314,1
1587,1310,1
677,1266,1
1354,24,1
883,1331,1
972,905,1
931,697,1
1576,1011,1
1019,1471,1
457,698,1
613,1261,1
36,701,1
250,348,1
743,71,1
432,371,1
458,18,1
199,221,1
261,886,1
69,486,1
1335,865,1
553,1239,1
1206,1370,1
1335,452,1
212,201,1
884,710,1
1331,1012,1
892,1289,1
255,1421,1
955,1149,1
367,221,1
293,613,1
1239,75,1
255,24,1
733,1556,1
255,1604,1
1548,883,1
1348,307,1
1148,817,1
37,438,1
27,921,1
1178,342,1
547,858,1
136,563,1
721,1406,1
299,1429,1
570,254,1
70,256,1
1483,530,1
1297,391,1
671,1544,1
339,553,1
553,41,1
1011,23,1
1451,550,1
336,464,1
1323,1445,1
955,850,1
37,200,1
570,1201,1
953,955,1
293,23,1
1533,351,1
959,1083,1
168,201,1
846,963,1
350,1382,1
363,394,1
1016,381,1
